schedule_season,schedule_week,team,elo_pre,elo_post
2019,6,NEW ENGLAND PATRIOTS,1500.0113064508596,1500.0139093593693
2019,6,NEW ORLEANS SAINTS,1500.0060819586713,1500.0096960162768
2019,6,NEW YORK GIANTS,1499.9920913291808,1499.989488420671
2019,6,NEW YORK JETS,1499.9906562103029,1499.9921027601847
2019,6,PHILADELPHIA EAGLES,1500.0017354520583,1499.9991021473647
2019,6,PITTSBURGH STEELERS,1499.9940282665516,1499.997642424881
2019,6,SAN FRANCISCO 49ERS,1500.010930603421,1500.0145446697477
2019,6,SEATTLE SEAHAWKS,1500.0036392118284,1500.0065475208942
2019,6,TAMPA BAY BUCCANEERS,1499.9996682600847,1499.9965445722485
2019,6,TENNESSEE TITANS,1499.9988815824768,1499.9962482281044
2019,7,ARIZONA CARDINALS,1499.99429314199,1499.997905554672
2019,7,ATLANTA FALCONS,1499.9910174164118,1499.987304619892
2019,7,BALTIMORE RAVENS,1500.0048587020844,1500.0085715944706
2019,7,BUFFALO BILLS,1500.006479909444,1500.0091850104427
2019,7,CHICAGO BEARS,1499.99904772501,1499.9953349437671
2019,7,CINCINNATI BENGALS,1499.9864981263347,1499.9827853178886
2019,7,DALLAS COWBOYS,1499.998394821228,1500.0011000973873
2019,7,DENVER BRONCOS,1499.9977492094265,1499.994079036601
2019,7,DETROIT LIONS,1500.0002774001293,1499.9965645769273
2019,7,GREEN BAY PACKERS,1500.0087177508874,1500.0114229616765
2019,7,HOUSTON TEXANS,1500.005729288141,1500.0030239777784
2019,7,INDIANAPOLIS COLTS,1500.0012253249774,1500.00393063534
2019,7,JACKSONVILLE JAGUARS,1499.9941268364332,1499.9978396448794
2019,7,KANSAS CITY CHIEFS,1500.0042974978521,1500.0079676706775
2019,7,LOS ANGELES CHARGERS,1499.9935590907323,1499.9916839596908
2019,7,LOS ANGELES RAMS,1499.999969982628,1500.0036827791478
2019,7,MIAMI DOLPHINS,1499.9877438216074,1499.9850387206086
2019,7,MINNESOTA VIKINGS,1500.006268162881,1500.009980986083
2019,7,NEW ENGLAND PATRIOTS,1500.0139093593693,1500.017636364507
2019,7,NEW ORLEANS SAINTS,1500.0096960162768,1500.0134087975198
2019,7,NEW YORK GIANTS,1499.989488420671,1499.9858760079892
2019,7,NEW YORK JETS,1499.9921027601847,1499.988375755047
2019,7,OAKLAND RAIDERS,1500.0021688152651,1499.999463604476
2019,7,PHILADELPHIA EAGLES,1499.9991021473647,1499.9963968712054
2019,7,SEATTLE SEAHAWKS,1500.0065475208942,1500.002834628508
2019,7,TENNESSEE TITANS,1499.9962482281044,1499.998123359146
2019,8,ARIZONA CARDINALS,1499.997905554672,1499.99512651413
2019,8,ATLANTA FALCONS,1499.987304619892,1499.9834904420484
2019,8,BUFFALO BILLS,1500.0091850104427,1500.0053705705157
2019,8,CAROLINA PANTHERS,1500.0070422758379,1500.0042631612496
2019,8,CHICAGO BEARS,1499.9953349437671,1499.9940129867402
2019,8,CINCINNATI BENGALS,1499.9827853178886,1499.9794887633825
2019,8,CLEVELAND BROWNS,1499.9947085809558,1499.9919296091266
2019,8,DENVER BRONCOS,1499.994079036601,1499.9925524706607
2019,8,DETROIT LIONS,1499.9965645769273,1499.9990542908538
2019,8,GREEN BAY PACKERS,1500.0114229616765,1500.015237251272
2019,8,HOUSTON TEXANS,1500.0030239777784,1500.0049503353903
2019,8,INDIANAPOLIS COLTS,1500.00393063534,1500.0054572012805
2019,8,JACKSONVILLE JAGUARS,1499.9978396448794,1500.0006187413144
2019,8,KANSAS CITY CHIEFS,1500.0079676706775,1500.004153381082
2019,8,LOS ANGELES CHARGERS,1499.9916839596908,1499.9930059167177
2019,8,LOS ANGELES RAMS,1500.0036827791478,1500.0069793336538
2019,8,MIAMI DOLPHINS,1499.9850387206086,1499.9822489309188
2019,8,NEW ENGLAND PATRIOTS,1500.017636364507,1500.0204153363363
2019,8,NEW ORLEANS SAINTS,1500.0134087975198,1500.0161878380616
2019,8,NEW YORK GIANTS,1499.9858760079892,1499.9833862940627
2019,8,NEW YORK JETS,1499.988375755047,1499.985596658612
2019,8,OAKLAND RAIDERS,1499.999463604476,1499.997537246864
2019,8,PHILADELPHIA EAGLES,1499.9963968712054,1500.0002113111325
2019,8,PITTSBURGH STEELERS,1499.997642424881,1500.0004322145708
2019,8,SAN FRANCISCO 49ERS,1500.0145446697477,1500.017323784336
2019,8,SEATTLE SEAHAWKS,1500.002834628508,1500.0066488063517
2019,8,TAMPA BAY BUCCANEERS,1499.9965445722485,1499.994308123546
2019,8,TENNESSEE TITANS,1499.998123359146,1500.0003598078483
2019,9,ARIZONA CARDINALS,1499.99512651413,1499.9924417598245
2019,9,BALTIMORE RAVENS,1500.0085715944706,1500.0114268248449
2019,9,CAROLINA PANTHERS,1500.0042631612496,1500.0071182419028
2019,9,CHICAGO BEARS,1499.9940129867402,1499.991157927907
2019,9,CLEVELAND BROWNS,1499.9919296091266,1499.9893717730101
2019,9,DALLAS COWBOYS,1500.0011000973873,1500.005033584654
2019,9,DENVER BRONCOS,1499.9925524706607,1499.9951103067772
2019,9,DETROIT LIONS,1499.9990542908538,1499.9961991586645
2019,9,GREEN BAY PACKERS,1500.015237251272,1500.0123819221328
2019,9,HOUSTON TEXANS,1500.0049503353903,1500.0083371208846
2019,9,INDIANAPOLIS COLTS,1500.0054572012805,1500.0038888377226
2019,9,JACKSONVILLE JAGUARS,1500.0006187413144,1499.99723195582
2019,9,KANSAS CITY CHIEFS,1500.004153381082,1500.0061324415597
2019,9,LOS ANGELES CHARGERS,1499.9930059167177,1499.995861245857
2019,9,MIAMI DOLPHINS,1499.9822489309188,1499.985104080514
2019,9,MINNESOTA VIKINGS,1500.009980986083,1500.0080019256054
2019,9,NEW ENGLAND PATRIOTS,1500.0204153363363,1500.017560105962
2019,9,NEW YORK GIANTS,1499.9833862940627,1499.979452806796
2019,9,NEW YORK JETS,1499.985596658612,1499.9827415090167
2019,9,OAKLAND RAIDERS,1499.997537246864,1500.0003923790534
2019,9,PHILADELPHIA EAGLES,1500.0002113111325,1500.0030663699658
2019,9,PITTSBURGH STEELERS,1500.0004322145708,1500.0020005781287
2019,9,SAN FRANCISCO 49ERS,1500.017323784336,1500.0200085386416
2019,9,SEATTLE SEAHAWKS,1500.0066488063517,1500.0094265779294
2019,9,TAMPA BAY BUCCANEERS,1499.994308123546,1499.9915303519683
2019,9,TENNESSEE TITANS,1500.0003598078483,1499.997504727195
2019,Conference,GREEN BAY PACKERS,1500.0320785722672,1500.0274698347794
2019,Conference,KANSAS CITY CHIEFS,1500.0314673627593,1500.0360759030236
2019,Conference,SAN FRANCISCO 49ERS,1500.030172565246,1500.0347813027338
2019,Conference,TENNESSEE TITANS,1500.02052272725,1500.0159141869856
2019,Division,BALTIMORE RAVENS,1500.0410093215787,1500.034875542155
2019,Division,GREEN BAY PACKERS,1500.0280596896407,1500.0320785722672
2019,Division,HOUSTON TEXANS,1500.0106692365962,1500.0061833436919
2019,Division,KANSAS CITY CHIEFS,1500.026981469855,1500.0314673627593
2019,Division,MINNESOTA VIKINGS,1500.0167570318517,1500.0122882704752
2019,Division,SAN FRANCISCO 49ERS,1500.0257038038694,1500.030172565246
2019,Division,SEATTLE SEAHAWKS,1500.0177881020195,1500.013769219393
2019,Division,TENNESSEE TITANS,1500.0143889478263,1500.02052272725
2019,Superbowl,KANSAS CITY CHIEFS,1500.0360759030236,1500.04184569453
2019,Superbowl,SAN FRANCISCO 49ERS,1500.0347813027338,1500.0290115112275
2019,Wildcard,BUFFALO BILLS,1500.0067087687949,1500.0036935607066
2019,Wildcard,HOUSTON TEXANS,1500.007654028508,1500.0106692365962
2019,Wildcard,MINNESOTA VIKINGS,1500.0109254483707,1500.0167570318517
2019,Wildcard,NEW ENGLAND PATRIOTS,1500.0212784833143,1500.015308035137
2019,Wildcard,NEW ORLEANS SAINTS,1500.0332562397537,1500.0274246562726
2019,Wildcard,PHILADELPHIA EAGLES,1500.0030881831472,1499.9970950131599
2019,Wildcard,SEATTLE SEAHAWKS,1500.0117949320322,1500.0177881020195
2019,Wildcard,TENNESSEE TITANS,1500.008418499649,1500.0143889478263
2020,1,ARIZONA CARDINALS,1499.9874120697734,1499.998019586416
2020,1,ATLANTA FALCONS,1499.9993561624822,1499.9861761762052
2020,1,BALTIMORE RAVENS,1500.0261566566164,1500.0357589159623
2020,1,BUFFALO BILLS,1500.0027701705299,1500.0123733141675
2020,1,CAROLINA PANTHERS,1499.9863844546512,1499.975778403556
2020,1,CHICAGO BEARS,1499.9963512781185,1500.0069571914214
2020,1,CINCINNATI BENGALS,1499.9735831643397,1499.9644475528848
2020,1,CLEVELAND BROWNS,1499.9894512769397,1499.9798490175938
2020,1,DALLAS COWBOYS,1499.9968523246298,1499.9901959725878
2020,1,DENVER BRONCOS,1499.9981985167647,1499.9909308304052
2020,1,DETROIT LIONS,1499.9782262673111,1499.9676203540082
2020,1,GREEN BAY PACKERS,1500.0206023760845,1500.033782349076
2020,1,HOUSTON TEXANS,1500.0046375077688,1499.9951452249654
2020,1,INDIANAPOLIS COLTS,1499.9935866048324,1499.9839830427886
2020,1,JACKSONVILLE JAGUARS,1499.9895570503845,1499.9991606124283
2020,1,KANSAS CITY CHIEFS,1500.0313842708974,1500.0408765537009
2020,1,LAS VEGAS RAIDERS,1500.0,1500.0106060510952
2020,1,LOS ANGELES CHARGERS,1499.9850598584528,1499.9941954699077
2020,1,LOS ANGELES RAMS,1500.0064022855868,1500.0130586376288
2020,1,MIAMI DOLPHINS,1499.9891087952506,1499.979506077538
2020,1,MINNESOTA VIKINGS,1500.0092162028564,1499.9960362298648
2020,1,NEW ENGLAND PATRIOTS,1500.0114810263526,1500.0210837440652
2020,1,NEW ORLEANS SAINTS,1500.0205684922043,1500.030171193591
2020,1,NEW YORK GIANTS,1499.9735151711802,1499.9602848752684
2020,1,NEW YORK JETS,1499.993716462894,1499.9841133192565
2020,1,PHILADELPHIA EAGLES,1499.9978212598699,1499.9882178963696
2020,1,PITTSBURGH STEELERS,1500.0013664191029,1500.0145967150147
2020,1,SAN FRANCISCO 49ERS,1500.0217586334206,1500.0111511167781
2020,1,SEATTLE SEAHAWKS,1500.0103269145447,1500.0235069008218
2020,1,TAMPA BAY BUCCANEERS,1499.9976857555791,1499.9880830541924
2020,1,TENNESSEE TITANS,1500.0119356402392,1500.0192033265987
2020,1,WASHINGTON FOOTBALL TEAM,1500.0,1500.0096033635002
2020,10,ARIZONA CARDINALS,1500.0141393853842,1500.020863957932
2020,10,BALTIMORE RAVENS,1500.0721416081228,1500.0602285610369
2020,10,BUFFALO BILLS,1500.0525975302064,1500.0458729576585
2020,10,CAROLINA PANTHERS,1499.958286136219,1499.9414902268227
2020,10,CHICAGO BEARS,1499.9962639755447,1499.9798564837201
2020,10,CINCINNATI BENGALS,1499.9474530918094,1499.935218884343
2020,10,CLEVELAND BROWNS,1500.0075390749432,1500.0160214802474
2020,10,DENVER BRONCOS,1499.9735975180708,1499.9613594897212
2020,10,DETROIT LIONS,1499.9461204857892,1499.954605058865
2020,10,GREEN BAY PACKERS,1500.0731766872505,1500.0830209434082
2020,10,HOUSTON TEXANS,1499.9506821272714,1499.9421997219672
2020,10,INDIANAPOLIS COLTS,1500.015983858745,1500.0325910872687
2020,10,JACKSONVILLE JAGUARS,1499.9221078145836,1499.9122635584258
2020,10,LAS VEGAS RAIDERS,1500.0258415999988,1500.0380796283484
2020,10,LOS ANGELES CHARGERS,1499.9471180773235,1499.9348808163413
2020,10,LOS ANGELES RAMS,1500.0334040930195,1500.0456450222564
2020,10,MIAMI DOLPHINS,1500.0181892855435,1500.0304265465256
2020,10,MINNESOTA VIKINGS,1500.004254141301,1500.0206616331257
2020,10,NEW ENGLAND PATRIOTS,1499.9850995874697,1499.9970126345556
2020,10,NEW ORLEANS SAINTS,1500.0629101262164,1500.0751481206446
2020,10,NEW YORK GIANTS,1499.923120705735,1499.9353633438575
2020,10,PHILADELPHIA EAGLES,1499.9839692269443,1499.9717265888219
2020,10,PITTSBURGH STEELERS,1500.0934445343948,1500.1056787418613
2020,10,SAN FRANCISCO 49ERS,1500.0098338018029,1499.9975958073746
2020,10,SEATTLE SEAHAWKS,1500.0523294849534,1500.0400885557165
2020,10,TAMPA BAY BUCCANEERS,1500.037510252196,1500.0543061615922
2020,10,TENNESSEE TITANS,1500.0419028100814,1500.0252955815577
2020,10,WASHINGTON FOOTBALL TEAM,1499.956777491239,1499.9482929181634
2020,11,ARIZONA CARDINALS,1500.020863957932,1500.0084345978833
2020,11,ATLANTA FALCONS,1499.9837993254698,1499.9712285632327
2020,11,BALTIMORE RAVENS,1500.0602285610369,1500.0434354858796
2020,11,CAROLINA PANTHERS,1499.9414902268227,1499.9540653632746
2020,11,CINCINNATI BENGALS,1499.935218884343,1499.9226448445386
2020,11,CLEVELAND BROWNS,1500.0160214802474,1500.0272849097053
2020,11,DALLAS COWBOYS,1499.9239349655886,1499.9359007233163
2020,11,DENVER BRONCOS,1499.9613594897212,1499.9739369692354
2020,11,DETROIT LIONS,1499.954605058865,1499.942029922413
2020,11,GREEN BAY PACKERS,1500.0830209434082,1500.0743032400899
2020,11,HOUSTON TEXANS,1499.9421997219672,1499.9547766045619
2020,11,INDIANAPOLIS COLTS,1500.0325910872687,1500.041308790587
2020,11,JACKSONVILLE JAGUARS,1499.9122635584258,1499.8950135281807
2020,11,KANSAS CITY CHIEFS,1500.1087545101911,1500.122639626971
2020,11,LAS VEGAS RAIDERS,1500.0380796283484,1500.0241945115686
2020,11,LOS ANGELES CHARGERS,1499.9348808163413,1499.9471128851806
2020,11,LOS ANGELES RAMS,1500.0456450222564,1500.0576539000585
2020,11,MIAMI DOLPHINS,1500.0304265465256,1500.0178490670114
2020,11,MINNESOTA VIKINGS,1500.0206616331257,1500.008695875398
2020,11,NEW ENGLAND PATRIOTS,1499.9970126345556,1499.984435751961
2020,11,NEW ORLEANS SAINTS,1500.0751481206446,1500.0877188828817
2020,11,NEW YORK JETS,1499.8821897562498,1499.8699576874105
2020,11,PHILADELPHIA EAGLES,1499.9717265888219,1499.960463159364
2020,11,PITTSBURGH STEELERS,1500.1056787418613,1500.1229287721064
2020,11,SEATTLE SEAHAWKS,1500.0400885557165,1500.0525179157653
2020,11,TAMPA BAY BUCCANEERS,1500.0543061615922,1500.04229728379
2020,11,TENNESSEE TITANS,1500.0252955815577,1500.042088656715
2020,11,WASHINGTON FOOTBALL TEAM,1499.9482929181634,1499.9608669579677
2020,12,ARIZONA CARDINALS,1500.0084345978833,1499.9994796024828
2020,12,ATLANTA FALCONS,1499.9712285632327,1499.9841489959265
2020,12,BALTIMORE RAVENS,1500.0434354858796,1500.03173142234
2020,12,BUFFALO BILLS,1500.0458729576585,1500.0587868634343
2020,12,CAROLINA PANTHERS,1499.9540653632746,1499.9495891978495
2020,12,CHICAGO BEARS,1499.9798564837201,1499.9669423924074
2020,12,CINCINNATI BENGALS,1499.9226448445386,1499.9129061889955
2020,12,CLEVELAND BROWNS,1500.0272849097053,1500.0370202109596
2020,12,DALLAS COWBOYS,1499.9359007233163,1499.918375765336
2020,12,DENVER BRONCOS,1499.9739369692354,1499.9562122020247
2020,12,DETROIT LIONS,1499.942029922413,1499.9245044447925
2020,12,GREEN BAY PACKERS,1500.0743032400899,1500.0872173314026
2020,12,HOUSTON TEXANS,1499.9547766045619,1499.9723020821823
2020,12,INDIANAPOLIS COLTS,1500.041308790587,1500.023579161926
2020,12,JACKSONVILLE JAGUARS,1499.8950135281807,1499.8852782269264
2020,12,KANSAS CITY CHIEFS,1500.122639626971,1500.1349260478962
2020,12,LAS VEGAS RAIDERS,1500.0241945115686,1500.0112740788747
2020,12,LOS ANGELES CHARGERS,1499.9471128851806,1499.9341989794048
2020,12,LOS ANGELES RAMS,1500.0576539000585,1500.0453625083608
2020,12,MIAMI DOLPHINS,1500.0178490670114,1500.0355723667046
2020,12,MINNESOTA VIKINGS,1500.008695875398,1500.013172040823
2020,12,NEW ENGLAND PATRIOTS,1499.984435751961,1499.9933907473614
2020,12,NEW ORLEANS SAINTS,1500.0877188828817,1500.1054436500924
2020,12,NEW YORK GIANTS,1499.9353633438575,1499.9451019994005
2020,12,NEW YORK JETS,1499.8699576874105,1499.8522343877173
2020,12,PHILADELPHIA EAGLES,1499.960463159364,1499.9431510316372
2020,12,PITTSBURGH STEELERS,1500.1229287721064,1500.134632835646
2020,12,SAN FRANCISCO 49ERS,1499.9975958073746,1500.0098871990724
2020,12,SEATTLE SEAHAWKS,1500.0525179157653,1500.0698300434922
2020,12,TAMPA BAY BUCCANEERS,1500.04229728379,1500.0300108628649
2020,12,TENNESSEE TITANS,1500.042088656715,1500.059818285376
2020,12,WASHINGTON FOOTBALL TEAM,1499.9608669579677,1499.9783919159481
2020,13,ARIZONA CARDINALS,1499.9994796024828,1499.981267552638
2020,13,ATLANTA FALCONS,1499.9841489959265,1499.9678370748543
2020,13,BALTIMORE RAVENS,1500.03173142234,1500.045100086057
2020,13,BUFFALO BILLS,1500.0587868634343,1500.0745879707467
2020,13,CHICAGO BEARS,1499.9669423924074,1499.9522833868646
2020,13,CINCINNATI BENGALS,1499.9129061889955,1499.8996405018108
2020,13,CLEVELAND BROWNS,1500.0370202109596,1500.0547428541615
2020,13,DALLAS COWBOYS,1499.918375765336,1499.905007101619
2020,13,DENVER BRONCOS,1499.9562122020247,1499.9433087422105
2020,13,DETROIT LIONS,1499.9245044447925,1499.9391634503354
2020,13,GREEN BAY PACKERS,1500.0872173314026,1500.1004820729434
2020,13,HOUSTON TEXANS,1499.9723020821823,1499.9545832208084
2020,13,INDIANAPOLIS COLTS,1500.023579161926,1500.0412980232998
2020,13,JACKSONVILLE JAGUARS,1499.8852782269264,1499.876083847878
2020,13,KANSAS CITY CHIEFS,1500.1349260478962,1500.1478295077104
2020,13,LAS VEGAS RAIDERS,1500.0112740788747,1500.023893330971
2020,13,LOS ANGELES CHARGERS,1499.9341989794048,1499.9159875177604
2020,13,LOS ANGELES RAMS,1500.0453625083608,1500.0635745582056
2020,13,MIAMI DOLPHINS,1500.0355723667046,1500.0488380538893
2020,13,MINNESOTA VIKINGS,1500.013172040823,1500.0223664198716
2020,13,NEW ENGLAND PATRIOTS,1499.9933907473614,1500.0116022090058
2020,13,NEW ORLEANS SAINTS,1500.1054436500924,1500.1217555711646
2020,13,NEW YORK GIANTS,1499.9451019994005,1499.9614254859177
2020,13,NEW YORK JETS,1499.8522343877173,1499.839615135621
2020,13,PHILADELPHIA EAGLES,1499.9431510316372,1499.9298862900964
2020,13,PITTSBURGH STEELERS,1500.134632835646,1500.1168349750326
2020,13,SAN FRANCISCO 49ERS,1500.0098871990724,1499.99408609176
2020,13,SEATTLE SEAHAWKS,1500.0698300434922,1500.053506556975
2020,13,TENNESSEE TITANS,1500.059818285376,1500.042095642174
2020,13,WASHINGTON FOOTBALL TEAM,1499.9783919159481,1499.9961897765616
2020,14,ARIZONA CARDINALS,1499.981267552638,1499.9999783801877
2020,14,ATLANTA FALCONS,1499.9678370748543,1499.9583850558884
2020,14,BALTIMORE RAVENS,1500.045100086057,1500.0619286893038
2020,14,BUFFALO BILLS,1500.0745879707467,1500.088223594264
2020,14,CAROLINA PANTHERS,1499.9495891978495,1499.9328254362513
2020,14,CHICAGO BEARS,1499.9522833868646,1499.9659171966825
2020,14,CINCINNATI BENGALS,1499.8996405018108,1499.8809290170452
2020,14,CLEVELAND BROWNS,1500.0547428541615,1500.0379142509146
2020,14,DALLAS COWBOYS,1499.905007101619,1499.9237185863847
2020,14,DENVER BRONCOS,1499.9433087422105,1499.9600725038088
2020,14,DETROIT LIONS,1499.9391634503354,1499.9204590465638
2020,14,GREEN BAY PACKERS,1500.1004820729434,1500.119186476715
2020,14,HOUSTON TEXANS,1499.9545832208084,1499.9409494109905
2020,14,INDIANAPOLIS COLTS,1500.0412980232998,1500.0600089615118
2020,14,JACKSONVILLE JAGUARS,1499.876083847878,1499.857379657215
2020,14,KANSAS CITY CHIEFS,1500.1478295077104,1500.1660299868674
2020,14,LAS VEGAS RAIDERS,1500.023893330971,1500.005182392759
2020,14,LOS ANGELES CHARGERS,1499.9159875177604,1499.9254395367263
2020,14,LOS ANGELES RAMS,1500.0635745582056,1500.0770493346777
2020,14,MIAMI DOLPHINS,1500.0488380538893,1500.0306375747323
2020,14,MINNESOTA VIKINGS,1500.0223664198716,1500.008733061538
2020,14,NEW ENGLAND PATRIOTS,1500.0116022090058,1499.9981274325337
2020,14,NEW ORLEANS SAINTS,1500.1217555711646,1500.1122985432874
2020,14,NEW YORK GIANTS,1499.9614254859177,1499.942714658368
2020,14,NEW YORK JETS,1499.839615135621,1499.8259911402781
2020,14,PHILADELPHIA EAGLES,1499.9298862900964,1499.9393433179737
2020,14,PITTSBURGH STEELERS,1500.1168349750326,1500.1031993515153
2020,14,SAN FRANCISCO 49ERS,1499.99408609176,1499.9753744588527
2020,14,SEATTLE SEAHAWKS,1500.053506556975,1500.0671305523178
2020,14,TAMPA BAY BUCCANEERS,1500.0300108628649,1500.0436442211985
2020,14,TENNESSEE TITANS,1500.042095642174,1500.060799832837
2020,14,WASHINGTON FOOTBALL TEAM,1499.9961897765616,1500.0149014094688
2020,15,ARIZONA CARDINALS,1499.9999783801877,1500.0139817619292
2020,15,ATLANTA FALCONS,1499.9583850558884,1499.9429197621305
2020,15,BALTIMORE RAVENS,1500.0619286893038,1500.075925359414
2020,15,BUFFALO BILLS,1500.088223594264,1500.1073667340052
2020,15,CAROLINA PANTHERS,1499.9328254362513,1499.9188817162074
2020,15,CHICAGO BEARS,1499.9659171966825,1499.9846225959052
2020,15,CINCINNATI BENGALS,1499.8809290170452,1499.8949996743695
2020,15,CLEVELAND BROWNS,1500.0379142509146,1500.0571327865928
2020,15,DALLAS COWBOYS,1499.9237185863847,1499.93772720558
2020,15,DENVER BRONCOS,1499.9600725038088,1499.9409293640676
2020,15,DETROIT LIONS,1499.9204590465638,1499.9064593821195
2020,15,GREEN BAY PACKERS,1500.119186476715,1500.1331301967589
2020,15,HOUSTON TEXANS,1499.9409494109905,1499.926948754063
2020,15,INDIANAPOLIS COLTS,1500.0600089615118,1500.0740096184393
2020,15,JACKSONVILLE JAGUARS,1499.857379657215,1499.8433829871049
2020,15,KANSAS CITY CHIEFS,1500.1660299868674,1500.1793522760581
2020,15,LAS VEGAS RAIDERS,1500.005182392759,1499.992008058366
2020,15,LOS ANGELES CHARGERS,1499.9254395367263,1499.9386138711193
2020,15,LOS ANGELES RAMS,1500.0770493346777,1500.063715345571
2020,15,MIAMI DOLPHINS,1500.0306375747323,1500.0446422682214
2020,15,MINNESOTA VIKINGS,1500.008733061538,1499.9900276623152
2020,15,NEW ENGLAND PATRIOTS,1499.9981274325337,1499.9841227390446
2020,15,NEW ORLEANS SAINTS,1500.1122985432874,1500.0989762540967
2020,15,NEW YORK GIANTS,1499.942714658368,1499.9234961226898
2020,15,NEW YORK JETS,1499.8259911402781,1499.8393251293849
2020,15,PHILADELPHIA EAGLES,1499.9393433179737,1499.9253399362321
2020,15,PITTSBURGH STEELERS,1500.1031993515153,1500.089128694191
2020,15,SAN FRANCISCO 49ERS,1499.9753744588527,1499.9613658396574
2020,15,SEATTLE SEAHAWKS,1500.0671305523178,1500.0843494358426
2020,15,TAMPA BAY BUCCANEERS,1500.0436442211985,1500.0591095149564
2020,15,TENNESSEE TITANS,1500.060799832837,1500.0747994972812
2020,15,WASHINGTON FOOTBALL TEAM,1500.0149014094688,1499.9976825259441
2020,16,ARIZONA CARDINALS,1500.0139817619292,1499.9943069585763
2020,16,ATLANTA FALCONS,1499.9429197621305,1499.932955065001
2020,16,BALTIMORE RAVENS,1500.075925359414,1500.0903069479523
2020,16,BUFFALO BILLS,1500.1073667340052,1500.1271851911756
2020,16,CAROLINA PANTHERS,1499.9188817162074,1499.9386336843154
2020,16,CHICAGO BEARS,1499.9846225959052,1500.0043640201766
